t,latitude,longitude,velocity_x_ref,velocity_y_ref,velocity_z_ref,heading,pitch,roll
5000.0,0.9629869361941733,-0.004971745396429356,-8.023089425373742,-36.201071765141116,0.0,0.9882674601728654,0.0005706442666040547,0.08737299856745852
5004.0,0.962964210432882,-0.004980567856030331,-8.02466779839246,-36.196456296700084,0.0,0.9883623289292736,0.0005709843677865303,0.0873726158077589
5008.0,0.9629414875811577,-0.004989391755509917,-8.026239661256199,-36.191822084004635,0.0,0.9884571746214244,0.0005713090563728274,0.08737224468310711
5012.0,0.9629187676503183,-0.004998217087922647,-8.027805254149394,-36.18716984459039,0.0,0.9885519972564324,0.0005716183238970969,0.08737188519695539
5016.0,0.9628960506512311,-0.005007043846588827,-8.02936481807004,-36.182500296079965,0.0,0.9886467968412032,0.0005719121622695509,0.08737153735246445
5020.0,0.9628733365943131,-0.005015872025095386,-8.030918594823596,-36.17781415616475,0.0,0.9887415733824336,0.0005721905637768777,0.08737120115250353
5024.0,0.9628506254895304,-0.005024701617296713,-8.032466827016835,-36.17311214258677,0.0,0.9888363268866102,0.0005724535210824655,0.08737087659965051
5028.0,0.9628279173463986,-0.005033532617315492,-8.03400975805169,-36.16839497312046,0.0,0.9889310573600087,0.0005727010272267615,0.08737056369619196
5032.0,0.9628052121739826,-0.005042365019543529,-8.035547632119052,-36.16366336555457,0.0,0.9890257648086914,0.0005729330756276911,0.08737026244412323
5036.0,0.9627825099808967,-0.005051198818642569,-8.037080694192541,-36.15891803767389,0.0,0.9891204492385092,0.0005731496600807926,0.08736997284514879
5040.0,0.9627598107753043,-0.005060034009545111,-8.038609190022251,-36.1541597072412,0.0,0.9892151106550967,0.0005733507747597477,0.08736969490068221
5044.0,0.9627371145649185,-0.005068870587455211,-8.040133366128451,-36.149389091979025,0.0,0.9893097490638746,0.0005735364142164364,0.08736942861184624
5048.0,0.9627144213570017,-0.005077708547849283,-8.04165346979526,-36.14460690955153,0.0,0.9894043644700469,0.0005737065733812964,0.08736917397947298
5052.0,0.9626917311583657,-0.005086547886476886,-8.043169749064313,-36.13981387754631,0.0,0.9894989568785997,0.0005738612475637971,0.08736893100410421
5056.0,0.9626690439753719,-0.005095388599361514,-8.044682452728349,-36.13501071345633,0.0,0.9895935262943013,0.0005740004324524102,0.08736869968599144
5060.0,0.9626463598139312,-0.005104230682801366,-8.046191830324819,-36.13019813466174,0.0,0.9896880727217007,0.0005741241241150545,0.08736848002509597
5064.0,0.9626236786795044,-0.005113074133370122,-8.047698132129426,-36.12537685841172,0.0,0.989782596165127,0.000574232318999151,0.08736827202108916
5068.0,0.9626010005771017,-0.0051219189479177,-8.049201609149653,-36.1205476018064,0.0,0.9898770966286872,0.0005743250139321789,0.08736807567335285
5072.0,0.9625783255112836,-0.005130765123571015,-8.050702513118262,-36.11571108177873,0.0,0.9899715741162662,0.0005744022061215354,0.087367890980979
5076.0,0.9625556534861603,-0.005139612657734727,-8.052201096486755,-36.11086801507636,0.0,0.990066028631526,0.0005744638931550091,0.08736771794277044
5080.0,0.9625329845053924,-0.005148461548091978,-8.053697612418805,-36.10601911824357,0.0,0.9901604601779049,0.0005745100730009175,0.08736755655724078
5084.0,0.9625103185721903,-0.005157311792605128,-8.05519231478367,-36.10116510760315,0.0,0.9902548687586148,0.0005745407440082183,0.08736740682261473
5088.0,0.9624876556893153,-0.0051661633895164795,-8.056685458149552,-36.09630669923832,0.0,0.9903492543766429,0.0005745559049069267,0.08736726873682814
5092.0,0.9624649958590789,-0.005175016337348998,-8.058177297776965,-36.091444608974676,0.0,0.9904436170347487,0.0005745555548080035,0.08736714229752857
5096.0,0.9624423390833435,-0.0051838706349070195,-8.05966808961203,-36.08657955236214,0.0,0.9905379567354635,0.0005745396932036597,0.0873670275020753
5100.0,0.9624196853635227,-0.005192726281276957,-8.061158090279784,-36.08171224465686,0.0,0.9906322734810907,0.0005745083199676083,0.08736692434753943
5104.0,0.9623970347005808,-0.005201583275827997,-8.06264755707742,-36.076843400803256,0.0,0.990726567273703,0.0005744614353550072,0.08736683283070446
5108.0,0.9623743870950335,-0.005210441618212783,-8.064136747967535,-36.071973735415895,0.0,0.9908208381151428,0.0005743990400028758,0.08736675294806635
5112.0,0.9623517425469483,-0.005219301308368101,-8.06562592157131,-36.06710396276155,0.0,0.9909150860070207,0.0005743211349300123,0.08736668469583384
5116.0,0.9623291010559443,-0.005228162346515552,-8.067115337161713,-36.06223479674118,0.0,0.9910093109507156,0.0005742277215371317,0.08736662806992858
5120.0,0.9623064626211925,-0.0052370247331622165,-8.06860525465662,-36.05736695087194,0.0,0.9911035129473713,0.0005741188016070331,0.08736658306598567
5124.0,0.9622838272414165,-0.005245888469101313,-8.07009593461194,-36.052501138269186,0.0,0.9911976919978996,0.000573994377304738,0.08736654967935378
5128.0,0.9622611949148921,-0.0052547535554128486,-8.071587638214712,-36.04763807162856,0.0,0.9912918481029752,0.0005738544511775733,0.08736652790509539
5132.0,0.9622385656394483,-0.00526361999346426,-8.073080627276163,-36.04277846320801,0.0,0.9913859812630377,0.0005736990261551167,0.08736651773798723
5136.0,0.9622159394124667,-0.005272487784911052,-8.074575164224742,-36.037923024809864,0.0,0.9914800914782895,0.000573528105549418,0.08736651917252046
5140.0,0.9621933162308829,-0.005281356931697421,-8.076071512099126,-36.033072467762935,0.0,0.9915741787486959,0.0005733416930550821,0.08736653220290108
5144.0,0.9621706960911856,-0.0052902274360568735,-8.077569934541211,-36.0282275029046,0.0,0.991668243073982,0.0005731397927492425,0.0873665568230503
5148.0,0.9621480789894178,-0.005299099300512843,-8.079070695789056,-36.02338884056293,0.0,0.9917622844536357,0.0005729224090915603,0.08736659302660459
5152.0,0.962125464921177,-0.005307972527879287,-8.080574060669813,-36.01855719053882,0.0,0.9918563028869024,0.0005726895469244462,0.08736664080691625
5156.0,0.9621028538816152,-0.00531684712126129,-8.082080294592627,-36.01373326208815,0.0,0.9919502983727879,0.0005724412114729218,0.08736670015705388
5160.0,0.9620802458654395,-0.005325723084055642,-8.083589663541519,-36.00891776390395,0.0,0.9920442709100553,0.0005721774083447039,0.08736677106980233
5164.0,0.9620576408669124,-0.005334600419951427,-8.085102434068224,-36.00411140409858,0.0,0.992138220497225,0.0005718981435301476,0.08736685353766342
5168.0,0.9620350388798521,-0.00534347913293059,-8.08661887328502,-35.99931489018594,0.0,0.9922321471325739,0.0005716034234023567,0.08736694755285608
5172.0,0.9620124398976333,-0.005352359227268504,-8.088139248857525,-35.99452892906372,0.0,0.9923260508141347,0.0005712932547171317,0.08736705310731686
5176.0,0.9619898439131869,-0.005361240707534522,-8.089663828997464,-35.98975422699559,0.0,0.9924199315396943,0.0005709676446128548,0.08736717019270025
5180.0,0.9619672509190009,-0.00537012357859253,-8.09119288245542,-35.984991489593554,0.0,0.9925137893067946,0.0005706266006106027,0.08736729880037898
5184.0,0.9619446609071209,-0.005379007845601482,-8.092726678513552,-35.98024142180014,0.0,0.9926076241127295,0.0005702701306139526,0.08736743892144448
5188.0,0.9619220738691502,-0.005387893514015935,-8.094265486978294,-35.97550472787077,0.0,0.9927014359545464,0.0005698982429092034,0.08736759054670729
5192.0,0.9618994897962503,-0.005396780589586572,-8.095809578173023,-35.97078211135607,0.0,0.9927952248290439,0.0005695109461649326,0.08736775366669758
5196.0,0.9618769086791414,-0.005405669078360714,-8.097359222930708,-35.96607427508423,0.0,0.9928889907327713,0.0005691082494322161,0.08736792827166534
5200.0,0.9618543305081032,-0.005414558986682833,-8.098914692586531,-35.96138192114336,0.0,0.9929827336620285,0.0005686901621445489,0.08736811435158087
5204.0,0.9618317552729747,-0.005423450321195049,-8.10047625897049,-35.95670575086388,0.0,0.9930764536128643,0.0005682566941174524,0.08736831189613521
5208.0,0.9618091829631553,-0.005432343088837616,-8.102044194399964,-35.95204646480099,0.0,0.993170150581077,0.0005678078555487825,0.08736852089474069
5212.0,0.9617866135676051,-0.005441237296849414,-8.10361877167227,-35.94740476271706,0.0,0.9932638245622123,0.0005673436570184224,0.0873687413365312
5216.0,0.9617640470748451,-0.005450132952768414,-8.105200264057189,-35.942781343564114,0.0,0.9933574755515623,0.0005668641094881175,0.08736897321036267
5220.0,0.9617414834729581,-0.0054590300644321525,-8.106788945289464,-35.938176905466314,0.0,0.9934511035441675,0.0005663692243014197,0.08736921650481357
5224.0,0.9617189227495893,-0.005467928639978182,-8.10838508956129,-35.93359214570249,0.0,0.993544708534812,0.0005658590131834922,0.08736947120818533
5228.0,0.9616963648919464,-0.005476828687844526,-8.109988971514762,-35.92902776068868,0.0,0.9936382905180267,0.0005653334882411373,0.08736973730850287
5232.0,0.9616738098868006,-0.005485730216770115,-8.11160086623431,-35.92448444596071,0.0,0.993731849488086,0.0005647926619625481,0.08737001479351507
5236.0,0.9616512577204869,-0.005494633235795225,-8.113221049239119,-35.91996289615673,0.0,0.9938253854390079,0.000564236547216974,0.08737030365069502
5240.0,0.9616287083789047,-0.005503537754261897,-8.114849796475507,-35.91546380499992,0.0,0.9939188983645537,0.0005636651572546935,0.08737060386724083
5244.0,0.9616061618475186,-0.005512443781814356,-8.116487384309304,-35.910987865281086,0.0,0.994012388258227,0.0005630785057069579,0.08737091543007597
5248.0,0.9615836181113586,-0.005521351328399415,-8.118134089518183,-35.90653576884133,0.0,0.9941058551132733,0.0005624766065855763,0.0873712383258497
5252.0,0.9615610771550211,-0.005530260404266878,-8.119790189284,-35.902108206554786,0.0,0.9941992989226782,0.0005618594742828037,0.08737157254093765
5256.0,0.9615385389626694,-0.005539171019969928,-8.12145596118508,-35.897705868311334,0.0,0.9942927196791685,0.0005612271235711186,0.08737191806144246
